point_id,Longitude,Latitude,phenophase_date,crop_type,phenophase_name
428,133.4215474,47.30449838,2018/8/1,rice,Peak
428,133.4215474,47.30449838,2018/7/16,rice,Maturity
428,133.4215474,47.30449838,2018/9/22,rice,MidSenescence
428,133.4215474,47.30449838,2018/8/21,rice,Senescence
428,133.4215474,47.30449838,2018/10/22,rice,Dormancy
429,132.7558928,47.31258719,2018/5/26,rice,Greenup
429,132.7558928,47.31258719,2018/6/17,rice,MidGreenup
429,132.7558928,47.31258719,2018/7/30,rice,Peak
429,132.7558928,47.31258719,2018/7/12,rice,Maturity
429,132.7558928,47.31258719,2018/9/19,rice,MidSenescence
429,132.7558928,47.31258719,2018/8/19,rice,Senescence
429,132.7558928,47.31258719,2018/10/18,rice,Dormancy
430,131.6523144,47.34061264,2018/6/10,rice,Greenup
430,131.6523144,47.34061264,2018/6/29,rice,MidGreenup
430,131.6523144,47.34061264,2018/8/8,rice,Peak
430,131.6523144,47.34061264,2018/7/23,rice,Maturity
430,131.6523144,47.34061264,2018/9/26,rice,MidSenescence
430,131.6523144,47.34061264,2018/8/28,rice,Senescence
430,131.6523144,47.34061264,2018/10/23,rice,Dormancy
431,131.5186439,47.34492459,2018/6/6,rice,Greenup
431,131.5186439,47.34492459,2018/6/26,rice,MidGreenup
431,131.5186439,47.34492459,2018/8/4,rice,Peak
431,131.5186439,47.34492459,2018/7/19,rice,Maturity
431,131.5186439,47.34492459,2018/9/23,rice,MidSenescence
431,131.5186439,47.34492459,2018/8/24,rice,Senescence
431,131.5186439,47.34492459,2018/10/22,rice,Dormancy
432,131.5418223,47.34384549,2018/6/3,rice,Greenup
432,131.5418223,47.34384549,2018/6/24,rice,MidGreenup
432,131.5418223,47.34384549,2018/8/5,rice,Peak
432,131.5418223,47.34384549,2018/7/19,rice,Maturity
432,131.5418223,47.34384549,2018/9/23,rice,MidSenescence
432,131.5418223,47.34384549,2018/8/24,rice,Senescence
432,131.5418223,47.34384549,2018/10/21,rice,Dormancy
433,127.4166678,47.17810516,2018/6/3,rice,Greenup
433,127.4166678,47.17810516,2018/6/22,rice,MidGreenup
433,127.4166678,47.17810516,2018/7/31,rice,Peak
433,127.4166678,47.17810516,2018/7/14,rice,Maturity
433,127.4166678,47.17810516,2018/9/20,rice,MidSenescence
433,127.4166678,47.17810516,2018/8/20,rice,Senescence
433,127.4166678,47.17810516,2018/10/20,rice,Dormancy
434,130.4452491,47.17514432,2018/5/29,rice,Greenup
434,130.4452491,47.17514432,2018/6/19,rice,MidGreenup
434,130.4452491,47.17514432,2018/8/1,rice,Peak
434,130.4452491,47.17514432,2018/7/14,rice,Maturity
434,130.4452491,47.17514432,2018/9/20,rice,MidSenescence
434,130.4452491,47.17514432,2018/8/20,rice,Senescence
434,130.4452491,47.17514432,2018/10/19,rice,Dormancy
435,127.3147996,47.20101602,2018/5/30,rice,Greenup
435,127.3147996,47.20101602,2018/6/20,rice,MidGreenup
435,127.3147996,47.20101602,2018/8/1,rice,Peak
435,127.3147996,47.20101602,2018/7/15,rice,Maturity
435,127.3147996,47.20101602,2018/9/19,rice,MidSenescence
435,127.3147996,47.20101602,2018/8/20,rice,Senescence
435,127.3147996,47.20101602,2018/10/16,rice,Dormancy
436,131.8676399,47.16759506,2018/6/7,rice,Greenup
436,131.8676399,47.16759506,2018/6/26,rice,MidGreenup
436,131.8676399,47.16759506,2018/8/5,rice,Peak
436,131.8676399,47.16759506,2018/7/19,rice,Maturity
436,131.8676399,47.16759506,2018/9/24,rice,MidSenescence
436,131.8676399,47.16759506,2018/8/25,rice,Senescence
436,131.8676399,47.16759506,2018/10/22,rice,Dormancy
437,131.5172972,47.17083237,2018/6/5,rice,Greenup
437,131.5172972,47.17083237,2018/6/24,rice,MidGreenup
437,131.5172972,47.17083237,2018/8/3,rice,Peak
437,131.5172972,47.17083237,2018/7/17,rice,Maturity
437,131.5172972,47.17083237,2018/9/23,rice,MidSenescence
437,131.5172972,47.17083237,2018/8/23,rice,Senescence
437,131.5172972,47.17083237,2018/10/21,rice,Dormancy
438,132.1330902,47.24251688,2018/6/10,rice,Greenup
438,132.1330902,47.24251688,2018/6/29,rice,MidGreenup
438,132.1330902,47.24251688,2018/8/8,rice,Peak
438,132.1330902,47.24251688,2018/7/22,rice,Maturity
438,132.1330902,47.24251688,2018/9/24,rice,MidSenescence
438,132.1330902,47.24251688,2018/8/28,rice,Senescence
438,132.1330902,47.24251688,2018/10/19,rice,Dormancy
439,130.7201304,47.21772427,2018/6/2,rice,Greenup
439,130.7201304,47.21772427,2018/6/23,rice,MidGreenup
439,130.7201304,47.21772427,2018/8/3,rice,Peak
439,130.7201304,47.21772427,2018/7/17,rice,Maturity
439,130.7201304,47.21772427,2018/9/23,rice,MidSenescence
439,130.7201304,47.21772427,2018/8/23,rice,Senescence
439,130.7201304,47.21772427,2018/10/22,rice,Dormancy
440,132.9407671,47.24628928,2018/6/1,rice,Greenup
440,132.9407671,47.24628928,2018/6/21,rice,MidGreenup
440,132.9407671,47.24628928,2018/7/31,rice,Peak
440,132.9407671,47.24628928,2018/7/14,rice,Maturity
440,132.9407671,47.24628928,2018/9/19,rice,MidSenescence
440,132.9407671,47.24628928,2018/8/19,rice,Senescence
440,132.9407671,47.24628928,2018/10/17,rice,Dormancy
441,133.1485479,47.24925458,2018/5/30,rice,Greenup
441,133.1485479,47.24925458,2018/6/20,rice,MidGreenup
441,133.1485479,47.24925458,2018/8/2,rice,Peak
441,133.1485479,47.24925458,2018/7/15,rice,Maturity
441,133.1485479,47.24925458,2018/9/22,rice,MidSenescence
441,133.1485479,47.24925458,2018/8/22,rice,Senescence
441,133.1485479,47.24925458,2018/10/19,rice,Dormancy
442,130.9001532,47.10238071,2018/6/2,rice,Greenup
442,130.9001532,47.10238071,2018/6/21,rice,MidGreenup
442,130.9001532,47.10238071,2018/7/30,rice,Peak
442,130.9001532,47.10238071,2018/7/14,rice,Maturity
442,130.9001532,47.10238071,2018/9/17,rice,MidSenescence
442,130.9001532,47.10238071,2018/8/18,rice,Senescence
442,130.9001532,47.10238071,2018/10/15,rice,Dormancy
443,131.7258851,47.10156915,2018/6/6,rice,Greenup
443,131.7258851,47.10156915,2018/6/24,rice,MidGreenup
443,131.7258851,47.10156915,2018/8/1,rice,Peak
443,131.7258851,47.10156915,2018/7/16,rice,Maturity
443,131.7258851,47.10156915,2018/9/20,rice,MidSenescence
443,131.7258851,47.10156915,2018/8/20,rice,Senescence
443,131.7258851,47.10156915,2018/10/22,rice,Dormancy
444,131.4636676,47.14253491,2018/6/3,rice,Greenup
444,131.4636676,47.14253491,2018/6/23,rice,MidGreenup
444,131.4636676,47.14253491,2018/8/4,rice,Peak
444,131.4636676,47.14253491,2018/7/17,rice,Maturity
444,131.4636676,47.14253491,2018/9/21,rice,MidSenescence
444,131.4636676,47.14253491,2018/8/23,rice,Senescence
444,131.4636676,47.14253491,2018/10/18,rice,Dormancy
445,130.5527758,47.15169836,2018/5/29,rice,Greenup
445,130.5527758,47.15169836,2018/6/18,rice,MidGreenup
445,130.5527758,47.15169836,2018/7/30,rice,Peak
445,130.5527758,47.15169836,2018/7/13,rice,Maturity
445,130.5527758,47.15169836,2018/9/19,rice,MidSenescence
445,130.5527758,47.15169836,2018/8/18,rice,Senescence
445,130.5527758,47.15169836,2018/10/19,rice,Dormancy
446,130.8591919,47.00805734,2018/6/7,rice,Greenup
446,130.8591919,47.00805734,2018/6/26,rice,MidGreenup
446,130.8591919,47.00805734,2018/8/2,rice,Peak
446,130.8591919,47.00805734,2018/7/17,rice,Maturity
446,130.8591919,47.00805734,2018/9/19,rice,MidSenescence
446,130.8591919,47.00805734,2018/8/21,rice,Senescence
446,130.8591919,47.00805734,2018/10/14,rice,Dormancy
447,127.791803,47.01775589,2018/6/2,rice,Greenup
447,127.791803,47.01775589,2018/6/21,rice,MidGreenup
447,127.791803,47.01775589,2018/7/30,rice,Peak
447,127.791803,47.01775589,2018/7/14,rice,Maturity
447,127.791803,47.01775589,2018/9/18,rice,MidSenescence
447,127.791803,47.01775589,2018/8/19,rice,Senescence
447,127.791803,47.01775589,2018/10/16,rice,Dormancy
448,131.3647648,47.00320584,2018/6/17,rice,Greenup
448,131.3647648,47.00320584,2018/7/4,rice,MidGreenup
448,131.3647648,47.00320584,2018/8/10,rice,Peak
448,131.3647648,47.00320584,2018/7/26,rice,Maturity
448,131.3647648,47.00320584,2018/9/25,rice,MidSenescence
448,131.3647648,47.00320584,2018/8/28,rice,Senescence
448,131.3647648,47.00320584,2018/10/24,rice,Dormancy
449,132.7071147,47.06087539,2018/6/10,rice,Greenup
449,132.7071147,47.06087539,2018/6/29,rice,MidGreenup
449,132.7071147,47.06087539,2018/8/8,rice,Peak
449,132.7071147,47.06087539,2018/7/23,rice,Maturity
449,132.7071147,47.06087539,2018/9/25,rice,MidSenescence
449,132.7071147,47.06087539,2018/8/27,rice,Senescence
449,132.7071147,47.06087539,2018/10/21,rice,Dormancy
450,130.4562987,47.0325824,2018/6/2,rice,Greenup
450,130.4562987,47.0325824,2018/6/21,rice,MidGreenup
450,130.4562987,47.0325824,2018/8/1,rice,Peak
450,130.4562987,47.0325824,2018/7/15,rice,Maturity
450,130.4562987,47.0325824,2018/9/21,rice,MidSenescence
450,130.4562987,47.0325824,2018/8/20,rice,Senescence
450,130.4562987,47.0325824,2018/10/23,rice,Dormancy
451,130.4924085,46.98784424,2018/6/5,rice,Greenup
451,130.4924085,46.98784424,2018/6/25,rice,MidGreenup
451,130.4924085,46.98784424,2018/8/5,rice,Peak
451,130.4924085,46.98784424,2018/7/18,rice,Maturity
451,130.4924085,46.98784424,2018/9/27,rice,MidSenescence
451,130.4924085,46.98784424,2018/8/26,rice,Senescence
451,130.4924085,46.98784424,2018/10/27,rice,Dormancy
452,131.2345991,47.04982574,2018/6/8,rice,Greenup
452,131.2345991,47.04982574,2018/6/25,rice,MidGreenup
452,131.2345991,47.04982574,2018/8/3,rice,Peak
452,131.2345991,47.04982574,2018/7/17,rice,Maturity
452,131.2345991,47.04982574,2018/9/22,rice,MidSenescence
452,131.2345991,47.04982574,2018/8/22,rice,Senescence
452,131.2345991,47.04982574,2018/10/23,rice,Dormancy
453,127.485387,46.91777392,2018/5/31,rice,Greenup
453,127.485387,46.91777392,2018/6/18,rice,MidGreenup
453,127.485387,46.91777392,2018/7/26,rice,Peak
453,127.485387,46.91777392,2018/7/10,rice,Maturity
453,127.485387,46.91777392,2018/9/14,rice,MidSenescence
453,127.485387,46.91777392,2018/8/14,rice,Senescence
453,127.485387,46.91777392,2018/10/13,rice,Dormancy
454,130.4123677,46.90268433,2018/6/4,rice,Greenup
454,130.4123677,46.90268433,2018/6/23,rice,MidGreenup
454,130.4123677,46.90268433,2018/8/1,rice,Peak
454,130.4123677,46.90268433,2018/7/16,rice,Maturity
454,130.4123677,46.90268433,2018/9/20,rice,MidSenescence
454,130.4123677,46.90268433,2018/8/20,rice,Senescence
454,130.4123677,46.90268433,2018/10/22,rice,Dormancy
455,130.3533515,46.90645672,2018/6/6,rice,Greenup
455,130.3533515,46.90645672,2018/6/26,rice,MidGreenup
455,130.3533515,46.90645672,2018/8/4,rice,Peak
455,130.3533515,46.90645672,2018/7/19,rice,Maturity
455,130.3533515,46.90645672,2018/9/23,rice,MidSenescence
455,130.3533515,46.90645672,2018/8/23,rice,Senescence
455,130.3533515,46.90645672,2018/10/21,rice,Dormancy
456,131.6695622,46.90106567,2018/6/11,rice,Greenup
456,131.6695622,46.90106567,2018/7/2,rice,MidGreenup
456,131.6695622,46.90106567,2018/8/11,rice,Peak
456,131.6695622,46.90106567,2018/7/26,rice,Maturity
456,131.6695622,46.90106567,2018/9/25,rice,MidSenescence
456,131.6695622,46.90106567,2018/8/29,rice,Senescence
456,131.6695622,46.90106567,2018/10/18,rice,Dormancy
457,130.5899647,46.94472473,2018/6/5,rice,Greenup
457,130.5899647,46.94472473,2018/6/25,rice,MidGreenup
457,130.5899647,46.94472473,2018/8/3,rice,Peak
457,130.5899647,46.94472473,2018/7/18,rice,Maturity
457,130.5899647,46.94472473,2018/9/21,rice,MidSenescence
457,130.5899647,46.94472473,2018/8/22,rice,Senescence
457,130.5899647,46.94472473,2018/10/20,rice,Dormancy
458,130.5805337,46.89783282,2018/6/7,rice,Greenup
458,130.5805337,46.89783282,2018/6/25,rice,MidGreenup
458,130.5805337,46.89783282,2018/8/3,rice,Peak
458,130.5805337,46.89783282,2018/7/17,rice,Maturity
458,130.5805337,46.89783282,2018/9/21,rice,MidSenescence
458,130.5805337,46.89783282,2018/8/22,rice,Senescence
458,130.5805337,46.89783282,2018/10/21,rice,Dormancy
459,130.7947802,46.94661093,2018/6/9,rice,Greenup
459,130.7947802,46.94661093,2018/6/28,rice,MidGreenup
459,130.7947802,46.94661093,2018/8/5,rice,Peak
459,130.7947802,46.94661093,2018/7/20,rice,Maturity
459,130.7947802,46.94661093,2018/9/23,rice,MidSenescence
459,130.7947802,46.94661093,2018/8/24,rice,Senescence
459,130.7947802,46.94661093,2018/10/23,rice,Dormancy
460,130.5983211,46.95065533,2018/6/5,rice,Greenup
460,130.5983211,46.95065533,2018/6/25,rice,MidGreenup
460,130.5983211,46.95065533,2018/8/3,rice,Peak
460,130.5983211,46.95065533,2018/7/18,rice,Maturity
460,130.5983211,46.95065533,2018/9/21,rice,MidSenescence
460,130.5983211,46.95065533,2018/8/22,rice,Senescence
460,130.5983211,46.95065533,2018/10/22,rice,Dormancy
461,128.1413386,46.89082758,2018/6/1,rice,Greenup
461,128.1413386,46.89082758,2018/6/20,rice,MidGreenup
461,128.1413386,46.89082758,2018/7/31,rice,Peak
461,128.1413386,46.89082758,2018/7/14,rice,Maturity
461,128.1413386,46.89082758,2018/9/19,rice,MidSenescence
461,128.1413386,46.89082758,2018/8/20,rice,Senescence
461,128.1413386,46.89082758,2018/10/17,rice,Dormancy
462,132.7952399,46.92936313,2018/6/9,rice,Greenup
462,132.7952399,46.92936313,2018/6/28,rice,MidGreenup
462,132.7952399,46.92936313,2018/8/7,rice,Peak
462,132.7952399,46.92936313,2018/7/21,rice,Maturity
462,132.7952399,46.92936313,2018/9/27,rice,MidSenescence
462,132.7952399,46.92936313,2018/8/27,rice,Senescence
462,132.7952399,46.92936313,2018/10/25,rice,Dormancy
463,126.2511034,46.84878717,2018/6/3,rice,Greenup
463,126.2511034,46.84878717,2018/6/22,rice,MidGreenup
463,126.2511034,46.84878717,2018/7/29,rice,Peak
463,126.2511034,46.84878717,2018/7/14,rice,Maturity
463,126.2511034,46.84878717,2018/9/11,rice,MidSenescence
463,126.2511034,46.84878717,2018/8/15,rice,Senescence
463,126.2511034,46.84878717,2018/10/6,rice,Dormancy
464,127.2905421,46.83288602,2018/6/3,rice,Greenup
464,127.2905421,46.83288602,2018/6/22,rice,MidGreenup
464,127.2905421,46.83288602,2018/7/30,rice,Peak
464,127.2905421,46.83288602,2018/7/14,rice,Maturity
464,127.2905421,46.83288602,2018/9/17,rice,MidSenescence
464,127.2905421,46.83288602,2018/8/18,rice,Senescence
464,127.2905421,46.83288602,2018/10/16,rice,Dormancy
465,127.0339833,46.84501031,2018/5/30,rice,Greenup
465,127.0339833,46.84501031,2018/6/18,rice,MidGreenup
465,127.0339833,46.84501031,2018/7/27,rice,Peak
465,127.0339833,46.84501031,2018/7/10,rice,Maturity
465,127.0339833,46.84501031,2018/9/14,rice,MidSenescence
465,127.0339833,46.84501031,2018/8/15,rice,Senescence
465,127.0339833,46.84501031,2018/10/11,rice,Dormancy
466,127.0676718,46.84339612,2018/5/28,rice,Greenup
466,127.0676718,46.84339612,2018/6/16,rice,MidGreenup
466,127.0676718,46.84339612,2018/7/26,rice,Peak
466,127.0676718,46.84339612,2018/7/9,rice,Maturity
466,127.0676718,46.84339612,2018/9/14,rice,MidSenescence
466,127.0676718,46.84339612,2018/8/15,rice,Senescence
466,127.0676718,46.84339612,2018/10/11,rice,Dormancy
467,130.0555593,46.82452966,2018/6/7,rice,Greenup
467,130.0555593,46.82452966,2018/6/25,rice,MidGreenup
467,130.0555593,46.82452966,2018/8/3,rice,Peak
467,130.0555593,46.82452966,2018/7/18,rice,Maturity
467,130.0555593,46.82452966,2018/9/21,rice,MidSenescence
467,130.0555593,46.82452966,2018/8/22,rice,Senescence
467,130.0555593,46.82452966,2018/10/21,rice,Dormancy
468,127.5972302,46.88866937,2018/6/1,rice,Greenup
468,127.5972302,46.88866937,2018/6/21,rice,MidGreenup
468,127.5972302,46.88866937,2018/7/29,rice,Peak
468,127.5972302,46.88866937,2018/7/13,rice,Maturity
468,127.5972302,46.88866937,2018/9/16,rice,MidSenescence
468,127.5972302,46.88866937,2018/8/17,rice,Senescence
468,127.5972302,46.88866937,2018/10/15,rice,Dormancy
469,132.5796424,46.90430298,2018/6/19,rice,Greenup
469,132.5796424,46.90430298,2018/7/8,rice,MidGreenup
469,132.5796424,46.90430298,2018/8/15,rice,Peak
469,132.5796424,46.90430298,2018/7/30,rice,Maturity
469,132.5796424,46.90430298,2018/9/30,rice,MidSenescence
469,132.5796424,46.90430298,2018/9/2,rice,Senescence
469,132.5796424,46.90430298,2018/10/26,rice,Dormancy
470,131.720494,46.87465442,2018/6/17,rice,Greenup
470,131.720494,46.87465442,2018/7/4,rice,MidGreenup
470,131.720494,46.87465442,2018/8/11,rice,Peak
470,131.720494,46.87465442,2018/7/26,rice,Maturity
470,131.720494,46.87465442,2018/9/24,rice,MidSenescence
470,131.720494,46.87465442,2018/8/29,rice,Senescence
470,131.720494,46.87465442,2018/10/18,rice,Dormancy
471,126.9275356,46.708379,2018/6/10,rice,Greenup
471,126.9275356,46.708379,2018/6/30,rice,MidGreenup
471,126.9275356,46.708379,2018/8/10,rice,Peak
471,126.9275356,46.708379,2018/7/24,rice,Maturity
471,126.9275356,46.708379,2018/9/28,rice,MidSenescence
471,126.9275356,46.708379,2018/8/30,rice,Senescence
471,126.9275356,46.708379,2018/10/26,rice,Dormancy
472,127.0188937,46.75661755,2018/6/2,rice,Greenup
472,127.0188937,46.75661755,2018/6/21,rice,MidGreenup
472,127.0188937,46.75661755,2018/7/30,rice,Peak
472,127.0188937,46.75661755,2018/7/14,rice,Maturity
472,127.0188937,46.75661755,2018/9/16,rice,MidSenescence
472,127.0188937,46.75661755,2018/8/17,rice,Senescence
472,127.0188937,46.75661755,2018/10/15,rice,Dormancy
473,133.034551,46.79677176,2018/6/7,rice,Greenup
473,133.034551,46.79677176,2018/6/27,rice,MidGreenup
473,133.034551,46.79677176,2018/8/8,rice,Peak
473,133.034551,46.79677176,2018/7/22,rice,Maturity
473,133.034551,46.79677176,2018/9/26,rice,MidSenescence
473,133.034551,46.79677176,2018/8/28,rice,Senescence
473,133.034551,46.79677176,2018/10/23,rice,Dormancy
474,132.1339017,46.79704376,2018/6/7,rice,Greenup
474,132.1339017,46.79704376,2018/6/28,rice,MidGreenup
474,132.1339017,46.79704376,2018/8/9,rice,Peak
474,132.1339017,46.79704376,2018/7/22,rice,Maturity
474,132.1339017,46.79704376,2018/9/25,rice,MidSenescence
474,132.1339017,46.79704376,2018/8/28,rice,Senescence
474,132.1339017,46.79704376,2018/10/18,rice,Dormancy
475,131.6062295,46.76416235,2018/6/5,rice,Greenup
475,131.6062295,46.76416235,2018/6/25,rice,MidGreenup
475,131.6062295,46.76416235,2018/8/3,rice,Peak
475,131.6062295,46.76416235,2018/7/18,rice,Maturity
475,131.6062295,46.76416235,2018/9/20,rice,MidSenescence
475,131.6062295,46.76416235,2018/8/23,rice,Senescence
475,131.6062295,46.76416235,2018/10/17,rice,Dormancy
476,129.9647363,46.7913807,2018/5/30,rice,Greenup
476,129.9647363,46.7913807,2018/6/20,rice,MidGreenup
476,129.9647363,46.7913807,2018/7/31,rice,Peak
476,129.9647363,46.7913807,2018/7/14,rice,Maturity
476,129.9647363,46.7913807,2018/9/19,rice,MidSenescence
476,129.9647363,46.7913807,2018/8/20,rice,Senescence
476,129.9647363,46.7913807,2018/10/17,rice,Dormancy
477,131.978132,46.7159238,2018/6/7,rice,Greenup
477,131.978132,46.7159238,2018/6/27,rice,MidGreenup
477,131.978132,46.7159238,2018/8/6,rice,Peak
477,131.978132,46.7159238,2018/7/20,rice,Maturity
477,131.978132,46.7159238,2018/9/25,rice,MidSenescence
477,131.978132,46.7159238,2018/8/26,rice,Senescence
477,131.978132,46.7159238,2018/10/20,rice,Dormancy
478,129.6645229,46.63265008,2018/6/1,rice,Greenup
478,129.6645229,46.63265008,2018/6/20,rice,MidGreenup
478,129.6645229,46.63265008,2018/7/31,rice,Peak
478,129.6645229,46.63265008,2018/7/14,rice,Maturity
478,129.6645229,46.63265008,2018/9/18,rice,MidSenescence
478,129.6645229,46.63265008,2018/8/19,rice,Senescence
478,129.6645229,46.63265008,2018/10/17,rice,Dormancy
479,132.8574934,46.64693258,2018/6/4,rice,Greenup
479,132.8574934,46.64693258,2018/6/24,rice,MidGreenup
479,132.8574934,46.64693258,2018/8/4,rice,Peak
479,132.8574934,46.64693258,2018/7/18,rice,Maturity
479,132.8574934,46.64693258,2018/9/22,rice,MidSenescence
479,132.8574934,46.64693258,2018/8/24,rice,Senescence
479,132.8574934,46.64693258,2018/10/17,rice,Dormancy
480,132.7448432,46.6903241,2018/6/1,rice,Greenup
480,132.7448432,46.6903241,2018/6/25,rice,MidGreenup
480,132.7448432,46.6903241,2018/8/9,rice,Peak
480,132.7448432,46.6903241,2018/7/21,rice,Maturity
480,132.7448432,46.6903241,2018/9/25,rice,MidSenescence
480,132.7448432,46.6903241,2018/8/28,rice,Senescence
480,132.7448432,46.6903241,2018/10/20,rice,Dormancy
481,132.280236,46.65744269,2018/6/7,rice,Greenup
481,132.280236,46.65744269,2018/6/26,rice,MidGreenup
481,132.280236,46.65744269,2018/8/6,rice,Peak
481,132.280236,46.65744269,2018/7/20,rice,Maturity
481,132.280236,46.65744269,2018/9/22,rice,MidSenescence
481,132.280236,46.65744269,2018/8/26,rice,Senescence
481,132.280236,46.65744269,2018/10/17,rice,Dormancy
482,132.9318757,46.68547259,2018/6/5,rice,Greenup
482,132.9318757,46.68547259,2018/6/25,rice,MidGreenup
482,132.9318757,46.68547259,2018/8/5,rice,Peak
482,132.9318757,46.68547259,2018/7/19,rice,Maturity
482,132.9318757,46.68547259,2018/9/23,rice,MidSenescence
482,132.9318757,46.68547259,2018/8/25,rice,Senescence
482,132.9318757,46.68547259,2018/10/18,rice,Dormancy
483,132.7068472,46.63453628,2018/6/4,rice,Greenup
483,132.7068472,46.63453628,2018/6/27,rice,MidGreenup
483,132.7068472,46.63453628,2018/8/10,rice,Peak
483,132.7068472,46.63453628,2018/7/23,rice,Maturity
483,132.7068472,46.63453628,2018/9/27,rice,MidSenescence
483,132.7068472,46.63453628,2018/8/30,rice,Senescence
483,132.7068472,46.63453628,2018/10/22,rice,Dormancy
484,126.62058,46.57848092,2018/6/4,rice,Greenup
484,126.62058,46.57848092,2018/6/23,rice,MidGreenup
484,126.62058,46.57848092,2018/8/2,rice,Peak
484,126.62058,46.57848092,2018/7/17,rice,Maturity
484,126.62058,46.57848092,2018/9/18,rice,MidSenescence
484,126.62058,46.57848092,2018/8/21,rice,Senescence
484,126.62058,46.57848092,2018/10/12,rice,Dormancy
485,132.7575115,46.58710483,2018/6/6,rice,Greenup
485,132.7575115,46.58710483,2018/6/27,rice,MidGreenup
485,132.7575115,46.58710483,2018/8/9,rice,Peak
485,132.7575115,46.58710483,2018/7/22,rice,Maturity
485,132.7575115,46.58710483,2018/9/27,rice,MidSenescence
485,132.7575115,46.58710483,2018/8/28,rice,Senescence
485,132.7575115,46.58710483,2018/10/22,rice,Dormancy
486,132.6515989,46.58521863,2018/6/7,rice,Greenup
486,132.6515989,46.58521863,2018/6/27,rice,MidGreenup
486,132.6515989,46.58521863,2018/8/7,rice,Peak
486,132.6515989,46.58521863,2018/7/21,rice,Maturity
486,132.6515989,46.58521863,2018/9/25,rice,MidSenescence
486,132.6515989,46.58521863,2018/8/27,rice,Senescence
486,132.6515989,46.58521863,2018/10/22,rice,Dormancy
487,126.592015,46.46664221,2018/5/22,rice,Greenup
487,126.592015,46.46664221,2018/6/19,rice,MidGreenup
487,126.592015,46.46664221,2018/8/1,rice,Peak
487,126.592015,46.46664221,2018/7/15,rice,Maturity
487,126.592015,46.46664221,2018/9/18,rice,MidSenescence
487,126.592015,46.46664221,2018/8/20,rice,Senescence
487,126.592015,46.46664221,2018/10/16,rice,Dormancy
488,132.4203722,46.39522525,2018/6/9,rice,Greenup
488,132.4203722,46.39522525,2018/6/28,rice,MidGreenup
488,132.4203722,46.39522525,2018/8/6,rice,Peak
488,132.4203722,46.39522525,2018/7/21,rice,Maturity
488,132.4203722,46.39522525,2018/9/23,rice,MidSenescence
488,132.4203722,46.39522525,2018/8/25,rice,Senescence
488,132.4203722,46.39522525,2018/10/18,rice,Dormancy
489,132.3346728,46.40088385,2018/6/8,rice,Greenup
489,132.3346728,46.40088385,2018/6/27,rice,MidGreenup
489,132.3346728,46.40088385,2018/8/5,rice,Peak
489,132.3346728,46.40088385,2018/7/20,rice,Maturity
489,132.3346728,46.40088385,2018/9/25,rice,MidSenescence
489,132.3346728,46.40088385,2018/8/25,rice,Senescence
489,132.3346728,46.40088385,2018/10/22,rice,Dormancy
490,132.7189715,46.4033096,2018/6/3,rice,Greenup
490,132.7189715,46.4033096,2018/6/23,rice,MidGreenup
490,132.7189715,46.4033096,2018/8/4,rice,Peak
490,132.7189715,46.4033096,2018/7/18,rice,Maturity
490,132.7189715,46.4033096,2018/9/24,rice,MidSenescence
490,132.7189715,46.4033096,2018/8/24,rice,Senescence
490,132.7189715,46.4033096,2018/10/25,rice,Dormancy
491,127.9052604,46.33728369,2018/6/6,rice,Greenup
491,127.9052604,46.33728369,2018/6/26,rice,MidGreenup
491,127.9052604,46.33728369,2018/8/4,rice,Peak
491,127.9052604,46.33728369,2018/7/20,rice,Maturity
491,127.9052604,46.33728369,2018/9/19,rice,MidSenescence
491,127.9052604,46.33728369,2018/8/22,rice,Senescence
491,127.9052604,46.33728369,2018/10/17,rice,Dormancy
492,132.2605625,46.18313257,2018/6/9,rice,Greenup
492,132.2605625,46.18313257,2018/6/29,rice,MidGreenup
492,132.2605625,46.18313257,2018/8/9,rice,Peak
492,132.2605625,46.18313257,2018/7/23,rice,Maturity
492,132.2605625,46.18313257,2018/9/28,rice,MidSenescence
492,132.2605625,46.18313257,2018/8/29,rice,Senescence
492,132.2605625,46.18313257,2018/10/24,rice,Dormancy
493,133.2843721,46.16750342,2018/6/5,rice,Greenup
493,133.2843721,46.16750342,2018/6/25,rice,MidGreenup
493,133.2843721,46.16750342,2018/8/8,rice,Peak
493,133.2843721,46.16750342,2018/7/21,rice,Maturity
493,133.2843721,46.16750342,2018/9/28,rice,MidSenescence
493,133.2843721,46.16750342,2018/8/28,rice,Senescence
493,133.2843721,46.16750342,2018/10/25,rice,Dormancy
494,133.465202,46.17450866,2018/6/3,rice,Greenup
494,133.465202,46.17450866,2018/6/27,rice,MidGreenup
494,133.465202,46.17450866,2018/8/10,rice,Peak
494,133.465202,46.17450866,2018/7/23,rice,Maturity
494,133.465202,46.17450866,2018/9/28,rice,MidSenescence
494,133.465202,46.17450866,2018/8/29,rice,Senescence
494,133.465202,46.17450866,2018/10/25,rice,Dormancy
495,130.1894973,46.13866641,2018/6/4,rice,Greenup
495,130.1894973,46.13866641,2018/6/24,rice,MidGreenup
495,130.1894973,46.13866641,2018/8/1,rice,Peak
495,130.1894973,46.13866641,2018/7/16,rice,Maturity
495,130.1894973,46.13866641,2018/9/19,rice,MidSenescence
495,130.1894973,46.13866641,2018/8/20,rice,Senescence
495,130.1894973,46.13866641,2018/10/17,rice,Dormancy
